Image_Metadata_Plate,Image_Metadata_Well,Image_FileName_OrigHoechst,Image_Count_Nuclei,Image_Metadata_GeneID,Image_Metadata_GeneSymbol,Image_Metadata_IsLandmark,Image_Metadata_AlleleDesc,Image_Metadata_ExpressionVector,Image_Metadata_FlaggedForToxicity,Image_Metadata_IE_Blast_noBlast,Image_Metadata_IntendedOrfMismatch,Image_Metadata_OpenOrClosed,Image_Metadata_RNAiVirusPlateName,Image_Metadata_Site,Image_Metadata_TimePoint_Hours,Image_Metadata_Type,Image_Metadata_Virus_Vol_ul,Image_Metadata_ASSAY_WELL_ROLE,Image_Metadata_QCFlag_isBlurry,Image_Metadata_QCFlag_isSaturated
41744,h23,taoe005-u2os-72h-cp-a-au00044859_h23_s7_w185a88365-cb10-467b-86ef-4d3b62878fe1.tif,88,10000,AKT3,0,WT.2,pLX304,,0.94,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,f19,taoe005-u2os-72h-cp-a-au00044859_f19_s6_w19167dbef-21bf-492f-913f-a64db401034d.tif,99,1649,DDIT3,0,WT.1,pLX304,,0.82,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,h21,taoe005-u2os-72h-cp-a-au00044859_h21_s5_w188057591-792f-46e0-9a91-9902ad68c8de.tif,55,2887,GRB10,1,WT.2,pLX304,,1.31,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,i21,taoe005-u2os-72h-cp-a-au00044859_i21_s8_w1c1635792-a0b0-42cb-8b6a-f3599a8853ba.tif,89,54541,DDIT4,1,WT,pLX304,,0.98,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,h12,taoe005-u2os-72h-cp-a-au00044859_h12_s6_w13b5af633-8919-4475-a3ab-72ba2389568f.tif,57,10413,YAP1,0,WT.4,pLX304,,1.11,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,g12,taoe005-u2os-72h-cp-a-au00044859_g12_s2_w16f2f047e-9197-4987-99f8-c14c1e12874c.tif,79,5566,PRKACA,1,WT.1,pLX304,Toxic,0.85,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,h22,taoe005-u2os-72h-cp-a-au00044859_h22_s1_w1b02a4bfe-9c27-4ad3-b152-80ac0aa025a8.tif,87,9021,SOCS3,0,WT,pLX304,,1.1,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,i24,taoe005-u2os-72h-cp-a-au00044859_i24_s1_w177cf9f47-3da9-4c3e-929c-aa20b136329c.tif,118,7046,TGFBR1,0,WT.2,pLX304,,0.77,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,f08,taoe005-u2os-72h-cp-a-au00044859_f08_s5_w13851d698-d450-4e7f-8276-1993a99b483f.tif,109,2064,ERBB2,1,WT.2,pLX304,,1.17,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,i24,taoe005-u2os-72h-cp-a-au00044859_i24_s6_w110bb9e3c-a73a-4d04-abd4-d20ec5a9a5b5.tif,100,7046,TGFBR1,0,WT.2,pLX304,,0.77,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,i22,taoe005-u2os-72h-cp-a-au00044859_i22_s9_w14994f828-9af5-4475-80b6-98ec844beebb.tif,119,6885,MAP3K7,0,WT,pLX304,,1.05,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,f20,taoe005-u2os-72h-cp-a-au00044859_f20_s7_w10bd18f86-00df-4782-bbe1-cbfb44842b48.tif,54,10413,YAP1,0,WT.1,pLX304,,1.08,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,h02,taoe005-u2os-72h-cp-a-au00044859_h02_s1_w10e445af7-12aa-4edc-96be-d4d025883b1e.tif,75,324,APC,0,WT,pLX304,,1.32,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,f17,taoe005-u2os-72h-cp-a-au00044859_f17_s4_w1542ddde3-27a8-4f83-af9d-49ebcf1ca0ec.tif,84,7184,HSP90B1,0,WT.1,pLX304,,1.1,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,i23,taoe005-u2os-72h-cp-a-au00044859_i23_s5_w1c318fc2c-5d68-4a0e-a8b0-511936b5b424.tif,115,,EMPTY,,,,,0.06,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Untreated,0,0
41744,f17,taoe005-u2os-72h-cp-a-au00044859_f17_s9_w13b92d87a-b03f-4d60-a263-ec495d5a238d.tif,124,7184,HSP90B1,0,WT.1,pLX304,,1.1,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,j03,taoe005-u2os-72h-cp-a-au00044859_j03_s9_w1ade9adf3-445a-4430-90a4-50592764e49c.tif,67,5728,PTEN,0,WT,pLX304,,1.01,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,h15,taoe005-u2os-72h-cp-a-au00044859_h15_s4_w1cde4a650-44fb-4093-a9b3-7a9d76b98fb7.tif,82,182,JAG1,0,WT,pLX304,,1.1,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,g02,taoe005-u2os-72h-cp-a-au00044859_g02_s3_w1c75da57f-355a-426d-8d0a-006040e8c12b.tif,83,5170,PDPK1,0,WT.2,pLX304,,0.96,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,h09,taoe005-u2os-72h-cp-a-au00044859_h09_s3_w1bbe7d61b-a6a1-4ca0-9ade-8aa42a605127.tif,54,3654,IRAK1,0,WT,pLX304,,0.96,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,g03,taoe005-u2os-72h-cp-a-au00044859_g03_s4_w1715a1eed-50ac-4692-891a-0dca2b06b91d.tif,65,5601,MAPK9,1,WT.1,pLX304,,1.14,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,1
41744,i19,taoe005-u2os-72h-cp-a-au00044859_i19_s6_w15a7a991a-4092-4396-b87f-0a74ddc53a8a.tif,165,25937,WWTR1,0,WT,pLX304,,1.08,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,f19,taoe005-u2os-72h-cp-a-au00044859_f19_s1_w1c1a36f7d-fef1-4a42-b8bf-ad70190e5c4b.tif,85,1649,DDIT3,0,WT.1,pLX304,,0.82,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,g06,taoe005-u2os-72h-cp-a-au00044859_g06_s7_w1cb38a5f0-6f06-43db-90b3-e7af22d19e22.tif,47,5291,PIK3CB,0,WT.2,pLX304,,0.88,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,h23,taoe005-u2os-72h-cp-a-au00044859_h23_s2_w1c6f0d3ea-254e-4df1-855b-a2a5f8bad8b7.tif,73,10000,AKT3,0,WT.2,pLX304,,0.94,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,g03,taoe005-u2os-72h-cp-a-au00044859_g03_s9_w11530db6b-77fe-43a5-aa17-282d6fb9718a.tif,86,5601,MAPK9,1,WT.1,pLX304,,1.14,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,1
41744,f23,taoe005-u2os-72h-cp-a-au00044859_f23_s5_w129b27ea7-250e-42b0-83e4-787a29d36dce.tif,67,8313,AXIN2,0,WT.2,pLX304,,1.05,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,h08,taoe005-u2os-72h-cp-a-au00044859_h08_s2_w14d635b27-bcbe-4ee8-b120-41af2d5c80b5.tif,88,-42,LacZ,0,CTRL,pLX304,,1.24,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,CTRL,0,0
41744,h24,taoe005-u2os-72h-cp-a-au00044859_h24_s3_w1c38e9b90-bab6-4878-ad1d-e6e1440b7aa3.tif,6,10018,BCL2L11,0,WT,pLX304,Toxic,1,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,h05,taoe005-u2os-72h-cp-a-au00044859_h05_s4_w1f7bec563-9267-4238-8490-584491aa80a7.tif,55,5598,MAPK7,0,WT.mismatch,pLX304,,1.06,mismatch,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,f18,taoe005-u2os-72h-cp-a-au00044859_f18_s5_w1a4469777-02c5-46ef-a06c-4de5692e8b56.tif,118,1452,CSNK1A1,1,WT.1,pLX304,,1.33,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,h24,taoe005-u2os-72h-cp-a-au00044859_h24_s8_w1f2bf5956-8733-46d0-913b-43b5148a7fc1.tif,27,10018,BCL2L11,0,WT,pLX304,Toxic,1,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,h18,taoe005-u2os-72h-cp-a-au00044859_h18_s7_w1fef157bb-d9bc-40d3-bb45-9e0898d7c45f.tif,109,4342,MOS,0,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,h13,taoe005-u2os-72h-cp-a-au00044859_h13_s7_w1e0583398-2ef3-42c9-a1b1-22167bd670a4.tif,39,4790,NFKB1,0,WT.1,pLX304,,1.27,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,g10,taoe005-u2os-72h-cp-a-au00044859_g10_s1_w1b756cfb1-b9f6-46ae-b951-a477f27f230f.tif,64,5562,PRKAA1,0,WT.1,pLX304,,1.14,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,j04,taoe005-u2os-72h-cp-a-au00044859_j04_s5_w12aacda86-09f8-47c6-a7cd-bf75bdcdfc58.tif,73,55054,ATG16L1,0,WT,pLX304,,1.24,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,h14,taoe005-u2os-72h-cp-a-au00044859_h14_s3_w18f21e4c4-54af-434c-9773-0e943b813630.tif,85,4092,SMAD7,0,WT,pLX304,,0.47,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,g13,taoe005-u2os-72h-cp-a-au00044859_g13_s9_w16e6ed3b4-33d5-499d-8853-2522bbe3b882.tif,68,6774,STAT3,1,WT,pLX304,,1.05,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,i08,taoe005-u2os-72h-cp-a-au00044859_i08_s1_w10e0f29bb-c81d-4a8d-960c-67a1352c7686.tif,29,5601,MAPK9,1,WT.2,pLX304,,1.28,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,f02,taoe005-u2os-72h-cp-a-au00044859_f02_s5_w17b33f0fc-156f-4740-9940-c0202df0636d.tif,29,1050,CEBPA,1,WT.1,pLX304,PotentiallyToxic,1.5,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,i01,taoe005-u2os-72h-cp-a-au00044859_i01_s4_w11ae7f28b-2328-4580-a311-0d0ac5ff2336.tif,48,7474,WNT5A,0,WT,pLX304,,1.22,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,g08,taoe005-u2os-72h-cp-a-au00044859_g08_s9_w138e9582f-8af0-48f4-9f11-23fd00883620.tif,116,5295,PIK3R1,0,WT.1,pLX304,,1.15,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,i03,taoe005-u2os-72h-cp-a-au00044859_i03_s1_w141f52804-52de-4831-b1e7-8f437a7b7703.tif,61,8945,BTRC,0,WT,pLX304,,0.94,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,e24,taoe005-u2os-72h-cp-a-au00044859_e24_s3_w1da52c75e-c2dc-4140-b946-74476e3306f6.tif,53,4296,MAP3K11,0,WT,pLX304,,1.09,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,f03,taoe005-u2os-72h-cp-a-au00044859_f03_s1_w1e6b3cd05-f493-4bba-9aba-89253a517e8c.tif,47,7188,TRAF5,0,WT,pLX304,,1.02,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,e18,taoe005-u2os-72h-cp-a-au00044859_e18_s2_w1c0780792-12a4-42b0-9d17-684516548b91.tif,105,3717,JAK2,0,WT,pLX304,,0.95,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,j03,taoe005-u2os-72h-cp-a-au00044859_j03_s4_w1383bad32-8286-4dd3-b199-081d261d57bd.tif,61,5728,PTEN,0,WT,pLX304,,1.01,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,f01,taoe005-u2os-72h-cp-a-au00044859_f01_s9_w1765441e3-ec9e-4d23-9475-f5e863d73069.tif,87,5594,MAPK1,0,WT.1,pLX304,,1.08,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,j01,taoe005-u2os-72h-cp-a-au00044859_j01_s2_w16f3ffabb-dde9-422f-b797-402bbd87d6e1.tif,55,7184,HSP90B1,0,WT.2,pLX304,,1.13,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,i02,taoe005-u2os-72h-cp-a-au00044859_i02_s5_w1d81b35eb-0729-4bcb-a235-734c81379436.tif,71,5595,MAPK3,0,WT,pLX304,,1.23,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,j06,taoe005-u2os-72h-cp-a-au00044859_j06_s7_w1aa55fc1e-266f-436b-9004-de69bf2e76ec.tif,89,55662,HIF1AN,0,WT,pLX304,,1.12,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,f16,taoe005-u2os-72h-cp-a-au00044859_f16_s8_w17bb96e6e-8dd1-417a-84f5-7fc5530dd09c.tif,102,-43,Luciferase,0,CTRL,pLX304,,1.18,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,CTRL,0,0
41744,h02,taoe005-u2os-72h-cp-a-au00044859_h02_s6_w13ca2558e-75f3-464b-a3d1-994fd70c6b32.tif,104,324,APC,0,WT,pLX304,,1.32,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,j05,taoe005-u2os-72h-cp-a-au00044859_j05_s1_w14fee57ca-f6ea-4dc6-a885-ce8593a65a5c.tif,91,7187,TRAF3,0,WT.1,pLX304,,0.94,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,h22,taoe005-u2os-72h-cp-a-au00044859_h22_s6_w10ac6a2e2-04d0-463a-bb99-ef25e4cedfd5.tif,94,9021,SOCS3,0,WT,pLX304,,1.1,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,j06,taoe005-u2os-72h-cp-a-au00044859_j06_s2_w162375e1b-2261-4e54-a32f-7ca1e5f524c8.tif,96,55662,HIF1AN,0,WT,pLX304,,1.12,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,e20,taoe005-u2os-72h-cp-a-au00044859_e20_s9_w1e59074d3-7d6a-4ec6-b965-0ff8bd8e8074.tif,77,3725,JUN,1,WT.1,pLX304,,1.02,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,f04,taoe005-u2os-72h-cp-a-au00044859_f04_s7_w17ad0063e-38f8-4330-8589-ffc07d301838.tif,50,1050,CEBPA,1,WT.2,pLX304,PotentiallyToxic,1.36,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,f01,taoe005-u2os-72h-cp-a-au00044859_f01_s4_w1fae5da10-7d2d-4b0f-b353-cb03ab3c23d4.tif,9,5594,MAPK1,0,WT.1,pLX304,,1.08,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,e19,taoe005-u2os-72h-cp-a-au00044859_e19_s8_w189f18ea9-b9fd-4c07-a622-c70700997795.tif,58,5578,PRKCA,0,WT.1,pLX304,,1.1,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,j05,taoe005-u2os-72h-cp-a-au00044859_j05_s6_w1c687bfe1-6d94-44aa-93c5-7cfe250bffe9.tif,150,7187,TRAF3,0,WT.1,pLX304,,0.94,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,f13,taoe005-u2os-72h-cp-a-au00044859_f13_s5_w1de956b73-9620-4ef5-b579-3db612892fee.tif,106,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Untreated,0,0
41744,g13,taoe005-u2os-72h-cp-a-au00044859_g13_s4_w105061256-7c27-4967-9648-af55b4d985b1.tif,54,6774,STAT3,1,WT,pLX304,,1.05,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,h20,taoe005-u2os-72h-cp-a-au00044859_h20_s4_w131b3974b-3c91-4139-b9bd-1448c64307d2.tif,85,5058,PAK1,1,WT.1,pLX304,,0.97,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,h03,taoe005-u2os-72h-cp-a-au00044859_h03_s3_w1f3921375-1f8f-44ab-beb2-79738d99dfe4.tif,19,841,CASP8,0,WT.2,pLX304,Toxic,1.49,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,g12,taoe005-u2os-72h-cp-a-au00044859_g12_s1_w19210b23a-a1c1-4b53-a1ca-b1496ac35cf7.tif,64,5566,PRKACA,1,WT.1,pLX304,Toxic,0.85,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,j02,taoe005-u2os-72h-cp-a-au00044859_j02_s3_w173f51659-6c17-4cf3-b30c-c4c1a0ef51ef.tif,111,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,3,72H,"ORF OE",1,Untreated,0,0
41744,j07,taoe005-u2os-72h-cp-a-au00044859_j07_s3_w1fb8cf7bc-e653-4910-a197-96e35ba35edd.tif,86,79109,MAPKAP1,0,WT,pLX304,,1.16,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,e20,taoe005-u2os-72h-cp-a-au00044859_e20_s4_w126c783dd-853d-49cd-9261-f3b4cd5323e1.tif,80,3725,JUN,1,WT.1,pLX304,,1.02,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,h15,taoe005-u2os-72h-cp-a-au00044859_h15_s9_w10949663a-058d-4a01-a9f4-1c857ac73fad.tif,106,182,JAG1,0,WT,pLX304,,1.1,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,g17,taoe005-u2os-72h-cp-a-au00044859_g17_s3_w19a770da3-35fa-4045-aef5-7e007ba85113.tif,92,6794,STK11,0,WT.1,pLX304,,1.01,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,g16,taoe005-u2os-72h-cp-a-au00044859_g16_s7_w10619f673-b1be-478a-885a-7fb289d72d9d.tif,125,5567,PRKACB,0,WT.2,pLX304,,1.08,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,g20,taoe005-u2os-72h-cp-a-au00044859_g20_s6_w1ef9a9060-8ad5-4952-86fe-73d6833afb63.tif,54,5581,PRKCE,0,WT.2,pLX304,,0.96,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,f04,taoe005-u2os-72h-cp-a-au00044859_f04_s2_w160a517a1-243d-4c5d-9426-a1c0c4eb0550.tif,52,1050,CEBPA,1,WT.2,pLX304,PotentiallyToxic,1.36,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,g16,taoe005-u2os-72h-cp-a-au00044859_g16_s2_w1335a814a-47cc-4233-adda-9a1a2576c7fd.tif,110,5567,PRKACB,0,WT.2,pLX304,,1.08,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,g08,taoe005-u2os-72h-cp-a-au00044859_g08_s4_w195ac0295-6091-4487-ba9f-466450f588a1.tif,64,5295,PIK3R1,0,WT.1,pLX304,,1.15,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,h10,taoe005-u2os-72h-cp-a-au00044859_h10_s4_w178d35d97-5571-4b0a-b446-3e9245008bde.tif,93,10413,YAP1,0,WT.3,pLX304,,1.18,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,e23,taoe005-u2os-72h-cp-a-au00044859_e23_s7_w19e76e480-a2dd-405f-ad6e-5b1804eb7f2c.tif,139,5590,PRKCZ,0,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,f11,taoe005-u2os-72h-cp-a-au00044859_f11_s4_w1f72bdb6b-1774-4d3c-8ca3-1fd5edcb398c.tif,31,468,ATF4,0,WT.2,pLX304,Toxic,1.05,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,e17,taoe005-u2os-72h-cp-a-au00044859_e17_s2_w1fdab1327-9c1e-48b2-aecb-f92fc3248328.tif,85,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Untreated,0,0
41744,g05,taoe005-u2os-72h-cp-a-au00044859_g05_s1_w164ef366a-ded9-45ca-842e-71c2e34c5398.tif,83,5603,MAPK13,1,WT.1,pLX304,,1.12,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,g12,taoe005-u2os-72h-cp-a-au00044859_g12_s8_w18fae33c7-868d-4112-b4d9-3618debeb72e.tif,29,5566,PRKACA,1,WT.1,pLX304,Toxic,0.85,,,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,h18,taoe005-u2os-72h-cp-a-au00044859_h18_s2_w106674369-7d80-4009-8ccc-96b4d6f14b78.tif,61,4342,MOS,0,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,e22,taoe005-u2os-72h-cp-a-au00044859_e22_s1_w1a7f86aa1-df89-44b0-aa34-7c6f75d1a559.tif,66,4217,MAP3K5,0,WT,pLX304,,1.18,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,i05,taoe005-u2os-72h-cp-a-au00044859_i05_s8_w1b6d2f76f-4caa-4824-aa26-45b20e93eeba.tif,44,9474,ATG5,0,WT,pLX304,,1.02,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,h01,taoe005-u2os-72h-cp-a-au00044859_h01_s6_w14233c8fd-9eed-498c-b2f1-b9f9dddb4382.tif,103,5527,PPP2R5C,0,WT.2,pLX304,,1.23,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,g05,taoe005-u2os-72h-cp-a-au00044859_g05_s6_w17df8c00e-fcff-468a-9c31-0980e26c8278.tif,72,5603,MAPK13,1,WT.1,pLX304,,1.12,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,h16,taoe005-u2os-72h-cp-a-au00044859_h16_s5_w1a8761ec7-0aa9-4919-b558-c862e15595d2.tif,74,4170,MCL1,0,WT,pLX304,,0.98,,,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,e23,taoe005-u2os-72h-cp-a-au00044859_e23_s2_w1a7772481-513a-462c-aa0b-e3c348e62ded.tif,61,5590,PRKCZ,0,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,h20,taoe005-u2os-72h-cp-a-au00044859_h20_s9_w186af392e-0aad-4c2a-b59e-d05f4cb9eb7b.tif,112,5058,PAK1,1,WT.1,pLX304,,0.97,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,g18,taoe005-u2os-72h-cp-a-au00044859_g18_s4_w19a168733-e066-4a7b-afcb-ed48b2c73d57.tif,61,5578,PRKCA,0,WT.2,pLX304,,0.31,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41744,g02,taoe005-u2os-72h-cp-a-au00044859_g02_s8_w1b36cb454-2b8c-4f56-9f14-10e9c1115f87.tif,74,5170,PDPK1,0,WT.2,pLX304,,0.96,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,g04,taoe005-u2os-72h-cp-a-au00044859_g04_s5_w16d57e84d-289c-4959-b705-5e0caa6761a1.tif,74,5290,PIK3CA,1,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41744,i08,taoe005-u2os-72h-cp-a-au00044859_i08_s6_w1e5419bda-5d85-4e85-bd1d-47677a30136d.tif,149,5601,MAPK9,1,WT.2,pLX304,,1.28,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41744,i11,taoe005-u2os-72h-cp-a-au00044859_i11_s9_w1b9a0c49f-1b16-4673-87d4-92485f012650.tif,59,-42,LacZ,0,CTRL,pLX304,,0.97,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,CTRL,0,0
41744,g14,taoe005-u2os-72h-cp-a-au00044859_g14_s5_w14830f5db-78b8-4392-984b-5545a0c4783c.tif,148,-42,LacZ,0,CTRL,pLX304,,1.05,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,CTRL,0,0
41744,i06,taoe005-u2os-72h-cp-a-au00044859_i06_s4_w1cb39714e-0b79-483b-9099-a0d183a9f3cd.tif,66,,EMPTY,,,,,0.07,,,ORA11.12.13.18A,4,72H,"ORF OE",1,Untreated,0,0
41744,f20,taoe005-u2os-72h-cp-a-au00044859_f20_s2_w1b67cd32f-37f3-4a18-9d6d-59b31d2d7f1d.tif,80,10413,YAP1,0,WT.1,pLX304,,1.08,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,i04,taoe005-u2os-72h-cp-a-au00044859_i04_s7_w19bbdf008-702c-41bd-9e46-54ed236fddac.tif,110,5599,MAPK8,0,WT.2,pLX304,,1.04,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,i05,taoe005-u2os-72h-cp-a-au00044859_i05_s3_w19b464e14-dc98-4404-8d2f-eba0082fd791.tif,82,9474,ATG5,0,WT,pLX304,,1.02,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,i14,taoe005-u2os-72h-cp-a-au00044859_i14_s7_w183081946-4f1e-481a-a14e-ee6f102bb92c.tif,41,5894,RAF1,0,WT.1,pLX304,,0.92,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41744,i10,taoe005-u2os-72h-cp-a-au00044859_i10_s3_w126c5d1fa-c419-4887-8bbb-76be3aac7340.tif,96,5603,MAPK13,1,WT.2,pLX304,,1.04,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41744,g22,taoe005-u2os-72h-cp-a-au00044859_g22_s8_w191781f18-54b3-4598-b475-b9fa765d3c26.tif,74,5590,PRKCZ,0,WT.2,pLX304,,1.22,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41744,f09,taoe005-u2os-72h-cp-a-au00044859_f09_s2_w1cb530967-3718-4289-847f-d889196ff447.tif,53,2887,GRB10,1,WT.1,pLX304,,1.12,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41744,i16,taoe005-u2os-72h-cp-a-au00044859_i16_s4_w18da7ca66-c168-425c-861b-a0eaebbb562f.tif,42,6198,RPS6KB1,0,WT.2,pLX304,,0.92,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
